changedFrames,fingerprint,iterations,medianUs,mode,p95Us,pair,phase_build,phase_coverage,phase_layout,phase_paint,phase_semanticDiff,phase_semanticEncode,phase_semanticTree,phase_semantics,scenario,surface,variant
160,251641503,160,593,replace-subtree,821,2,516,0,7,43,0,0,0,0,board-64-keyed-false,terminal,json
160,251641503,160,139,one-label,178,2,78,0,0,37,0,0,0,0,board-64-keyed-true,terminal,json
160,251641503,160,179,all-labels,242,2,113,0,0,39,0,0,0,0,board-64-keyed-true,terminal,json
160,251641503,160,154,reverse,209,2,86,0,2,39,0,0,0,0,board-64-keyed-true,terminal,json
160,251641503,160,647,replace-subtree,930,2,570,0,7,43,0,0,0,0,board-64-keyed-true,terminal,json
160,251641503,160,267,one-label,534,2,85,0,0,154,0,0,0,0,board-256-keyed-false,terminal,json
160,251641503,160,410,all-labels,726,2,228,0,0,147,0,0,0,0,board-256-keyed-false,terminal,json
160,251641503,160,438,reverse,751,2,227,0,25,145,0,0,0,0,board-256-keyed-false,terminal,json
160,251641503,160,7185,replace-subtree,7741,2,6927,0,46,165,0,0,0,0,board-256-keyed-false,terminal,json
160,251641503,160,476,one-label,649,2,311,0,0,133,0,0,0,0,board-256-keyed-true,terminal,json
160,251641503,160,615,all-labels,864,2,449,0,0,138,0,0,0,0,board-256-keyed-true,terminal,json
160,251641503,160,529,reverse,741,2,342,0,8,136,0,0,0,0,board-256-keyed-true,terminal,json
160,251641503,160,7453,replace-subtree,8449,2,7187,0,46,164,0,0,0,0,board-256-keyed-true,terminal,json
160,,160,499,mount-first-frame,675,2,,,,,,,,,dashboard,terminal,removal
160,,160,176,mount-first-frame,242,2,,,,,,,,,agent,terminal,removal
160,,160,375,mount-first-frame,531,2,,,,,,,,,files,terminal,removal
160,,160,172,mount-first-frame,265,2,,,,,,,,,editor,terminal,removal
160,,160,624,mount-first-frame,818,2,,,,,,,,,finance,terminal,removal
160,1359462507,160,32,one-label,42,2,5,0,0,6,0,0,0,0,board-16-keyed-false,terminal,removal
160,1359462507,160,39,all-labels,41,2,13,0,0,6,0,0,0,0,board-16-keyed-false,terminal,removal
160,1359462507,160,42,reverse,49,2,14,0,1,7,0,0,0,0,board-16-keyed-false,terminal,removal
160,1359462507,160,83,replace-subtree,114,2,43,0,1,8,0,0,0,0,board-16-keyed-false,terminal,removal
160,1359462507,160,45,one-label,49,2,19,0,0,6,0,0,0,0,board-16-keyed-true,terminal,removal
160,1359462507,160,55,all-labels,77,2,28,0,0,7,0,0,0,0,board-16-keyed-true,terminal,removal
160,1359462507,160,49,reverse,60,2,21,0,0,7,0,0,0,0,board-16-keyed-true,terminal,removal
160,1359462507,160,99,replace-subtree,131,2,58,0,1,8,0,0,0,0,board-16-keyed-true,terminal,removal
160,251641503,160,77,one-label,94,2,18,0,0,36,0,0,0,0,board-64-keyed-false,terminal,removal
160,251641503,160,114,all-labels,152,2,53,0,0,37,0,0,0,0,board-64-keyed-false,terminal,removal
160,251641503,160,123,reverse,166,2,56,0,3,39,0,0,0,0,board-64-keyed-false,terminal,removal
160,251641503,160,313,replace-subtree,518,2,241,0,5,42,0,0,0,0,board-64-keyed-false,terminal,removal
160,251641503,160,135,one-label,165,2,75,0,0,36,0,0,0,0,board-64-keyed-true,terminal,removal
160,251641503,160,176,all-labels,223,2,113,0,0,39,0,0,0,0,board-64-keyed-true,terminal,removal
160,251641503,160,149,reverse,207,2,82,0,2,38,0,0,0,0,board-64-keyed-true,terminal,removal
160,251641503,160,369,replace-subtree,585,2,296,0,5,42,0,0,0,0,board-64-keyed-true,terminal,removal
160,251641503,160,236,one-label,313,2,78,0,0,133,0,0,0,0,board-256-keyed-false,terminal,removal
160,251641503,160,373,all-labels,479,2,215,0,0,134,0,0,0,0,board-256-keyed-false,terminal,removal
160,251641503,160,425,reverse,525,2,224,0,24,139,0,0,0,0,board-256-keyed-false,terminal,removal
160,251641503,160,2399,replace-subtree,3076,2,2167,0,27,153,0,0,0,0,board-256-keyed-false,terminal,removal
160,251641503,160,474,one-label,674,2,312,0,0,132,0,0,0,0,board-256-keyed-true,terminal,removal
160,251641503,160,602,all-labels,847,2,444,0,0,131,0,0,0,0,board-256-keyed-true,terminal,removal
160,251641503,160,510,reverse,780,2,333,0,8,130,0,0,0,0,board-256-keyed-true,terminal,removal
160,251641503,160,2628,replace-subtree,3362,2,2398,0,26,151,0,0,0,0,board-256-keyed-true,terminal,removal
160,1359462507,160,121,one-label,192,0,5,12,0,6,4,5,59,82,board-16-keyed-false,structured,json
160,1359462507,160,289,all-labels,393,0,14,24,0,7,5,67,62,162,board-16-keyed-false,structured,json
160,1359462507,160,292,reverse,397,0,15,24,1,7,5,67,62,163,board-16-keyed-false,structured,json
160,1359462507,160,392,replace-subtree,509,0,63,24,2,8,5,106,63,201,board-16-keyed-false,structured,json
160,1359462507,160,106,one-label,153,0,20,12,0,6,4,4,31,53,board-16-keyed-true,structured,json
160,1359462507,160,255,all-labels,339,0,28,24,0,7,5,56,31,119,board-16-keyed-true,structured,json
160,1359462507,160,266,reverse,336,0,22,24,0,7,5,75,32,136,board-16-keyed-true,structured,json
160,1359462507,160,339,replace-subtree,504,0,77,24,2,8,5,79,34,143,board-16-keyed-true,structured,json
160,251641503,160,362,one-label,520,0,18,15,0,37,17,5,235,274,board-64-keyed-false,structured,json
160,251641503,160,886,all-labels,1098,0,54,46,0,39,21,258,243,575,board-64-keyed-false,structured,json
160,251641503,160,898,reverse,1114,0,55,46,3,40,21,256,243,574,board-64-keyed-false,structured,json
160,251641503,160,1573,replace-subtree,1861,0,522,46,7,43,22,410,251,739,board-64-keyed-false,structured,json
160,251641503,160,308,one-label,429,0,77,16,0,37,17,4,120,160,board-64-keyed-true,structured,json
160,251641503,160,782,all-labels,947,0,114,47,0,38,20,213,125,410,board-64-keyed-true,structured,json
160,251641503,160,813,reverse,1018,0,86,46,2,40,22,261,125,458,board-64-keyed-true,structured,json
160,251641503,160,1387,replace-subtree,1687,0,577,47,7,43,21,299,131,502,board-64-keyed-true,structured,json
160,251641503,160,1293,one-label,1498,0,72,24,0,133,68,6,939,1042,board-256-keyed-false,structured,json
160,251641503,160,2889,all-labels,3305,0,234,59,0,138,97,1059,1018,2276,board-256-keyed-false,structured,json
160,251641503,160,2968,reverse,3369,0,262,59,25,143,99,1070,993,2280,board-256-keyed-false,structured,json
160,251641503,160,10585,replace-subtree,11371,0,6880,62,47,165,108,1863,1073,3143,board-256-keyed-false,structured,json
160,251641503,160,1080,one-label,1444,0,308,24,0,132,72,6,480,590,board-256-keyed-true,structured,json
160,251641503,160,2414,all-labels,2904,0,473,57,0,140,94,826,510,1530,board-256-keyed-true,structured,json
160,251641503,160,1856,reverse,2241,0,354,57,10,140,82,452,489,1101,board-256-keyed-true,structured,json
160,251641503,160,9666,replace-subtree,10379,0,7115,57,41,159,101,1260,538,2001,board-256-keyed-true,structured,json
160,1359462507,160,122,one-label,207,0,6,12,0,7,4,5,60,83,board-16-keyed-false,structured,removal
160,1359462507,160,288,all-labels,416,0,15,24,0,7,5,67,62,163,board-16-keyed-false,structured,removal
160,1359462507,160,289,reverse,386,0,15,24,1,7,5,67,62,161,board-16-keyed-false,structured,removal
160,1359462507,160,377,replace-subtree,491,0,46,24,1,8,5,105,64,205,board-16-keyed-false,structured,removal
160,1359462507,160,112,one-label,147,0,20,14,0,6,4,5,32,57,board-16-keyed-true,structured,removal
160,1359462507,160,255,all-labels,308,0,27,24,0,7,5,56,32,120,board-16-keyed-true,structured,removal
160,1359462507,160,265,reverse,344,0,21,24,0,7,5,75,31,137,board-16-keyed-true,structured,removal
