changedFrames,fingerprint,iterations,medianUs,mode,p95Us,pair,phase_build,phase_coverage,phase_layout,phase_paint,phase_semanticDiff,phase_semanticEncode,phase_semanticTree,phase_semantics,scenario,surface,variant
160,251641503,160,461,one-label,619,0,306,0,0,126,0,0,0,0,board-256-keyed-true,terminal,removal
160,251641503,160,605,all-labels,828,0,448,0,0,131,0,0,0,0,board-256-keyed-true,terminal,removal
160,251641503,160,506,reverse,727,0,334,0,8,129,0,0,0,0,board-256-keyed-true,terminal,removal
160,251641503,160,2588,replace-subtree,3383,0,2343,0,24,146,0,0,0,0,board-256-keyed-true,terminal,removal
160,,160,484,mount-first-frame,668,1,,,,,,,,,dashboard,terminal,removal
160,,160,167,mount-first-frame,227,1,,,,,,,,,agent,terminal,removal
160,,160,371,mount-first-frame,506,1,,,,,,,,,files,terminal,removal
160,,160,174,mount-first-frame,258,1,,,,,,,,,editor,terminal,removal
160,,160,624,mount-first-frame,786,1,,,,,,,,,finance,terminal,removal
160,1359462507,160,32,one-label,33,1,5,0,0,6,0,0,0,0,board-16-keyed-false,terminal,removal
160,1359462507,160,40,all-labels,43,1,13,0,0,6,0,0,0,0,board-16-keyed-false,terminal,removal
160,1359462507,160,42,reverse,45,1,14,0,1,7,0,0,0,0,board-16-keyed-false,terminal,removal
160,1359462507,160,85,replace-subtree,94,1,44,0,1,8,0,0,0,0,board-16-keyed-false,terminal,removal
160,1359462507,160,45,one-label,47,1,19,0,0,6,0,0,0,0,board-16-keyed-true,terminal,removal
160,1359462507,160,54,all-labels,56,1,27,0,0,7,0,0,0,0,board-16-keyed-true,terminal,removal
160,1359462507,160,48,reverse,52,1,20,0,0,7,0,0,0,0,board-16-keyed-true,terminal,removal
160,1359462507,160,100,replace-subtree,120,1,58,0,1,8,0,0,0,0,board-16-keyed-true,terminal,removal
160,251641503,160,78,one-label,85,1,18,0,0,37,0,0,0,0,board-64-keyed-false,terminal,removal
160,251641503,160,115,all-labels,119,1,53,0,0,38,0,0,0,0,board-64-keyed-false,terminal,removal
160,251641503,160,120,reverse,128,1,54,0,3,39,0,0,0,0,board-64-keyed-false,terminal,removal
160,251641503,160,306,replace-subtree,475,1,238,0,5,42,0,0,0,0,board-64-keyed-false,terminal,removal
160,251641503,160,143,one-label,161,1,79,0,0,38,0,0,0,0,board-64-keyed-true,terminal,removal
160,251641503,160,179,all-labels,200,1,114,0,0,39,0,0,0,0,board-64-keyed-true,terminal,removal
160,251641503,160,157,reverse,179,1,87,0,2,40,0,0,0,0,board-64-keyed-true,terminal,removal
160,251641503,160,370,replace-subtree,535,1,297,0,5,42,0,0,0,0,board-64-keyed-true,terminal,removal
160,251641503,160,244,one-label,296,1,79,0,0,140,0,0,0,0,board-256-keyed-false,terminal,removal
160,251641503,160,373,all-labels,449,1,215,0,0,132,0,0,0,0,board-256-keyed-false,terminal,removal
160,251641503,160,410,reverse,508,1,220,0,23,133,0,0,0,0,board-256-keyed-false,terminal,removal
160,251641503,160,2354,replace-subtree,2942,1,2126,0,26,152,0,0,0,0,board-256-keyed-false,terminal,removal
160,251641503,160,458,one-label,593,1,305,0,0,127,0,0,0,0,board-256-keyed-true,terminal,removal
160,251641503,160,601,all-labels,791,1,444,0,0,131,0,0,0,0,board-256-keyed-true,terminal,removal
160,251641503,160,511,reverse,845,1,336,0,8,130,0,0,0,0,board-256-keyed-true,terminal,removal
160,251641503,160,2584,replace-subtree,3327,1,2369,0,24,148,0,0,0,0,board-256-keyed-true,terminal,removal
160,,160,487,mount-first-frame,627,1,,,,,,,,,dashboard,terminal,base
160,,160,172,mount-first-frame,242,1,,,,,,,,,agent,terminal,base
160,,160,356,mount-first-frame,508,1,,,,,,,,,files,terminal,base
160,,160,179,mount-first-frame,249,1,,,,,,,,,editor,terminal,base
160,,160,631,mount-first-frame,825,1,,,,,,,,,finance,terminal,base
160,1359462507,160,31,one-label,33,1,5,0,0,6,0,0,0,0,board-16-keyed-false,terminal,base
